,word,count
1091,전과,1
1092,물용,1
1093,대여,1
1094,맴도,1
1095,감칠맛,1
1096,직장,1
1097,부하,1
1098,직원,1
1099,미국,1
1100,친척,1
1101,한국,1
1102,오시,2
1103,성인,1
1104,인증,1
1105,각자,1
1106,평범,1
1107,맛잏어,1
1108,아내,1
1109,반주,1
1110,라이트,1
1111,저런,1
1112,메세지,1
1113,돼지고기,1
1114,드립,2
1115,흡족,1
1116,중독,2
1117,전드,1
1118,파이,1
1119,지장,1
1120,사목,1
1121,중요,1
1122,맛나,3
1123,합성,1
1124,유통기간,1
1125,일로,1
1126,여성,1
1127,급니,1
1128,용서,1
1129,그거,1
1130,증말,1
1131,형질,1
1132,느킴,1
1133,버거,1
1134,젤로,1
1135,보구,1
1136,남자친구,1
1137,눅진,1
1138,첨가제,1
1139,최저,1
1140,있쥬,1
1141,커서,1
1142,참고,1
1143,오우,1
1144,레기,1
1145,뜨레,1
1146,해부,1
1147,여유,1
1148,금주,1
1149,민가,1
1150,전입,2
1151,당분간,1
1152,단독,1
1153,어디,1
1154,미인,1
1155,스타,1
1156,취했슙니,1
1157,이후,1
1158,주도,1
1159,주량,1
1160,억해,1
1161,막사,1
1162,더블,1
1163,페리,1
1164,감기,1
1165,참외,1
1166,요소,1
1167,육각형,1
1168,축구선수,1
1169,회장,1
1170,출신,1
1171,부터,2
1172,모녀,1
1173,취했던,1
1174,전체,1
1175,부두,1
1176,뭊스,1
1177,반성,1
1178,찬양,1
1179,우선,1
1180,그게,1
1181,잘못,1
1182,오미자,1
1183,문경,1
1184,소재,1
1185,구름,1
1186,백원,1
1187,확정,1
1188,송상,1
1189,태도,1
1190,자가,1
1191,캐드,1
1192,각하,1
1193,고유,1
1194,병입,1
1195,나나,1
1196,변비,1
1197,페이,1
1198,기술,1
1199,보완,1
1200,유지,1
1201,남친,1
1202,고작,1
1203,응대,1
1204,비용,1
1205,추로,1
1206,구분,1
1207,정작,1
1208,쉰내,1
1209,제주,1
1210,도서,1
1211,산간,1
1212,설정,1
1213,제주도,1
1214,기사,1
1215,삼일,1
1216,문의,1
1217,입하,1
1218,자마자,1
1219,쇼핑,1
1220,친정,1
1221,물건,1
1222,의문,1
1223,마샤,1
1224,인의,1
1225,손길,1
1226,마셧습니,1
1227,보신,1
1228,계기,1
1229,촘미,1
1230,간만,1
1231,세대,1
1232,삼촌,1
1233,당황,1
1234,사고,1
1235,마구,1
1236,싶엇느뎈,1
1237,왓어,1
