review_stars,reveiw_buy_site,review_name,review_date,review_title,review_text
평점5,술픽,mjy3****,22.12.30.,해창드시고나서 먹더니 좀 맹맹하다고 하시네요,해창드시고나서 먹더니 좀 맹맹하다고 하시네요
평점5,우리술상회,kimt****,22.12.30.,너무 맛있어서 또 시켰어요,너무 맛있어서 또 시켰어요
평점5,술픽,tmdd****,22.12.30.,포장상태도좋고 만족스러워요포장상태도좋고 만족스러워요,"포장상태도좋고 만족스러워요
포장상태도좋고 만족스러워요"
평점5,술팜 전통주 쇼핑몰,korn****,22.12.29.,너무 단 막걸리는 싫어하는데 대대포는 달아도 좋아요,너무 단 막걸리는 싫어하는데 대대포는 달아도 좋아요
평점5,술픽,mn10****,22.12.28.,단맛이 인상적인 막걸리입니다.,단맛이 인상적인 막걸리입니다.
평점5,술픽,dosi****,22.12.28.,워낙 유명한 술들이라서ㅎㅎ,워낙 유명한 술들이라서ㅎㅎ
평점5,술픽,rara****,22.12.27.,알쓰지만 또 인싸템은먹어봐야죠ㅎㅎ해창은전통막걸리네요 알쓰인게너무아쉬울정도였어요 딱제입맛엔맞던데 도수가너무쎄더라구요 먹으면서 취해버렸다는..해창을먹고 대대포를 마셨는데 목넉김도부드럽,"알쓰지만 또 인싸템은먹어봐야죠ㅎㅎ
해창은전통막걸리네요 알쓰인게너무아쉬울정도였어요 딱제입맛엔맞던데 도수가너무쎄더라구요 먹으면서 취해버렸다는..
해창을먹고 대대포를 마셨는데 목넉김도부드럽고 달달하면서 알쓰들도즐기면서 마실수있을것같아요ㅎㅎ전통주들이 좀더유명해지길바래요~~~집들이갈때 선물로또주문할께요"
평점5,술팜 전통주 쇼핑몰,susa****,22.12.27.,담백하게 잘넘어가는 막걸리입니다. 깔끔해서 맘에드네요,담백하게 잘넘어가는 막걸리입니다. 깔끔해서 맘에드네요
평점5,술픽,dntj****,22.12.27.,다먹고 찍었네요 맛나요,다먹고 찍었네요 맛나요
평점5,술팜 전통주 쇼핑몰,amal****,22.12.27.,잘 먹었습니다. 잘받았습니다,잘 먹었습니다. 잘받았습니다
평점5,술팜 전통주 쇼핑몰,jmsh****,22.12.26.,포장도 잘되있고 유통기간도 넉넉해서 좋아요~,포장도 잘되있고 유통기간도 넉넉해서 좋아요~
평점5,술픽,shsh****,22.12.26.,막걸리 중 최고에요~,막걸리 중 최고에요~
평점5,술팜 전통주 쇼핑몰,wntj****,22.12.26.,맛도 최고 배송도 최고 무조건 재구매입니다.,맛도 최고 배송도 최고 무조건 재구매입니다.
평점5,술팜 전통주 쇼핑몰,stve****,22.12.25.,포장도 엄청꼼꼼하게 해주시네요ㅎㅎ추천받아 주문했는데 술을 잘 못하는데도 먹기 어렵지않았어요,"포장도 엄청꼼꼼하게 해주시네요ㅎㅎ
추천받아 주문했는데
술을 잘 못하는데도 먹기 어렵지않았어요"
평점5,우리술상회,jyou****,22.12.25.,진짜진짜 좋아하는 막걸리에요ㅎㅎ 4년만에 생각나서 다시 시켜먹습니다,진짜진짜 좋아하는 막걸리에요ㅎㅎ 4년만에 생각나서 다시 시켜먹습니다
평점5,술픽,secr****,22.12.25.,아직 안 먹어봤지만 기대됩니다,아직 안 먹어봤지만 기대됩니다
평점4,술팜 전통주 쇼핑몰,kosh****,22.12.25.,잘 먹고 있습니다 늘,잘 먹고 있습니다 늘
평점5,술픽,bepp****,22.12.25.,짝궁이 정말 정말 맛있다고 극찬하는 막걸리입니다. 강추!,짝궁이 정말 정말 맛있다고 극찬하는 막걸리입니다. 강추!
평점4,술팜 전통주 쇼핑몰,chmo****,22.12.24.,포장도 꼼꼼하고 디자인도 예쁘고 맛도 좋아요.,포장도 꼼꼼하고 디자인도 예쁘고 맛도 좋아요.
평점5,술팜 전통주 쇼핑몰,stsa****,22.12.24.,달달하고 좋아요 어머님도잘드심,달달하고 좋아요 어머님도잘드심
평점5,술픽,fore****,22.12.23.,너무 맛있음 탁주지만 이태리음식과도 잘어울림,너무 맛있음 탁주지만 이태리음식과도 잘어울림
평점5,우리술상회,blee****,22.12.23.,캠핑에 가져갔어요ㅋㅋ사진에 참으로 이쁘게 나오더라구요 ㅎㅎ포장이나 다 좋았어요맛은 달아요ㅋㅋ호불호가 갈릴 듯합니다,"캠핑에 가져갔어요ㅋㅋ
사진에 참으로 이쁘게 나오더라구요 ㅎㅎ
포장이나 다 좋았어요
맛은 달아요ㅋㅋ호불호가 갈릴 듯합니다"
평점4,술픽,sugu****,22.12.22.,벌꿀을 넣어 단맛이 조금 있는 막걸리네요.목놈김이나 맛은 괜찮은듯하만개인적으로 술에 단맛을 선호하지 않아 별하나뺍니다 해창막걸보다는 대대포가 더 나은듯해요 저는~~~그래도 다양하게,"벌꿀을 넣어 단맛이 조금 있는 막걸리네요.
목놈김이나 맛은 괜찮은듯하만
개인적으로 술에 단맛을 선호하지 않아 별하나뺍니다 해창막걸보다는 대대포가 더 나은듯해요 저는~~~
그래도 다양하게 맛볼수 잇어 좋았어요"
평점5,우리술상회,h465****,22.12.21.,계속 주문해서 먹는 대대포 막걸이에요~ 다만 가격만 좀 내려가면 참 좋겠어요ㅎㅎ,계속 주문해서 먹는 대대포 막걸이에요~ 다만 가격만 좀 내려가면 참 좋겠어요ㅎㅎ
평점5,술픽,whqu****,22.12.21.,예전에도 마셔본 적이 있어 싸게좀 많이 샀습니다 감미료가 아닌 꿀이들어가 인위적인 맛이 아니고 아주 달고 좋고 목넘김도 아주 좋습니다 잘 마시겠습니다,"예전에도 마셔본 적이 있어 싸게
좀 많이 샀습니다 감미료가 아닌 꿀이
들어가 인위적인 맛이 아니고 아주
달고 좋고 목넘김도 아주
좋습니다 잘 마시겠습니다"
평점5,술팜 전통주 쇼핑몰,kori****,22.12.21.,잘받았습니다 오늘저녁에 레스기릿,잘받았습니다 오늘저녁에 레스기릿
평점5,우리술상회,hika****,22.12.21.,맛있게 잘 마셨습니다 좋아요,맛있게 잘 마셨습니다 좋아요
평점5,우리술상회,chot****,22.12.20.,판매자분은 최상이고 술도 가격대비 맛있습니다.,판매자분은 최상이고 술도 가격대비 맛있습니다.
평점5,술픽,fore****,22.12.20.,포장배송 마지막으로 맛은 더욱일품입니딘,포장배송 마지막으로 맛은 더욱일품입니딘
평점5,DOSU,jwc1****,22.12.20.,배송빠르고 맛있습니다~,배송빠르고 맛있습니다~
평점5,술픽,dgkj****,22.12.19.,친구 추천으로 사먹었는데 맛있어요,친구 추천으로 사먹었는데 맛있어요
평점5,술픽,djin****,22.12.18.,부모님도 너무 좋아하시네요,부모님도 너무 좋아하시네요
평점5,술팜 전통주 쇼핑몰,cled****,22.12.18.,즐겨먹는 술로 맛있습니다.,즐겨먹는 술로 맛있습니다.
평점5,술팜 전통주 쇼핑몰,zeph****,22.12.18.,목넘김이 부드럽네요,목넘김이 부드럽네요
평점5,술픽,lldd****,22.12.17.,아주맛있어요 깔끔하고 부드러워요 단 포장이... 막걸리가ㅜ 어디서엔가 흘러있어요 ㅠㅠ,아주맛있어요 깔끔하고 부드러워요 단 포장이... 막걸리가ㅜ 어디서엔가 흘러있어요 ㅠㅠ
평점5,술픽,desi****,22.12.17.,맛있어요^^ 좋아요,맛있어요^^ 좋아요
평점5,술픽,jung****,22.12.17.,목넘김이 정말부드러워요순하지만 순하지 않는~~맛있습니다가격대비 가성비 정말 좋아요,"목넘김이 정말부드러워요
순하지만 순하지 않는~~맛있습니다
가격대비 가성비 정말 좋아요"
평점5,술픽,ekwj****,22.12.17.,가게에서 먹어보고 너무 맛있어서 주문했어요!! 배송도 빠르고 굳입니다 ㅎㅎ,가게에서 먹어보고 너무 맛있어서 주문했어요!! 배송도 빠르고 굳입니다 ㅎㅎ
평점5,우리술상회,pyk3****,22.12.16.,4병중에 이 막걸리가 샌건지 찐득찐득한게 있었습니다 뚜껑은 열리지 않아서 왜 그런지 싶은데 찝찝하긴 하네요 박스안에 막걸리냄새가 많이났어요,"4병중에 이 막걸리가 샌건지 찐득찐득한게 있었습니다 뚜껑은 열리지 않아서 왜 그런지 싶은데 찝찝하긴 하네요
박스안에 막걸리냄새가 많이났어요"
평점4,우리술상회,oill****,22.12.16.,처음 마시기는 좋으나~ 맛이 달달한편이라 많이 마셔지진 않네요,처음 마시기는 좋으나~ 맛이 달달한편이라 많이 마셔지진 않네요
평점4,DOSU,tmxk****,22.12.16.,재주문인데..맛이야 있겠지만지난번엔 제조일부터 배송까지 3일차였다면이번엔 1주일이 지난 제품을 배송 받았네요..주문할때마다 편차가 있을거란 생각은 못했습니다만..,"재주문인데..맛이야 있겠지만
지난번엔 제조일부터 배송까지 3일차였다면
이번엔 1주일이 지난 제품을 배송 받았네요..
주문할때마다 편차가 있을거란 생각은 못했습니다만.."
평점5,술픽,park****,22.12.16.,하루만에 배송왔어요너무 맛있는 막걸리ㅜㅜ강추합니다잘먹을게요 유통기한은 1월초네요 감사합니다,"하루만에 배송왔어요
너무 맛있는 막걸리ㅜㅜ강추합니다
잘먹을게요 유통기한은 1월초네요 감사합니다"
평점5,술팜 전통주 쇼핑몰,sodi****,22.12.15.,아스파탐이 대신에 벌꿀을 넣어 만들었다고 해서 벌꿀맛이 지나치지 않을까 걱정했는데 시원 달달하게 딱 맛있는 막걸리였어요.,아스파탐이 대신에 벌꿀을 넣어 만들었다고 해서 벌꿀맛이 지나치지 않을까 걱정했는데 시원 달달하게 딱 맛있는 막걸리였어요.
평점5,술픽,wldu****,22.12.15.,배송진짜빨라요 터진것도 하나없구요 잘먹겠습니다!,배송진짜빨라요 터진것도 하나없구요 잘먹겠습니다!
평점5,술픽,lani****,22.12.15.,"포장상태도 좋았고, 꿀향이 은은히 나고 탄산이 살짝있어 먹기에 너무 좋았어요.","포장상태도 좋았고, 꿀향이 은은히 나고 탄산이 살짝있어 먹기에 너무 좋았어요."
평점5,술팜 전통주 쇼핑몰,naiv****,22.12.15.,대대포 진짜 맛있어요,대대포 진짜 맛있어요
평점5,술픽,taew****,22.12.14.,다른 것들은 실온이라 박스로 배송되고 막걸리를 한 병만 시켰는데 냉장으로 따로 왔어요 세심함에 감사해요 깔끔하고 적당히 달달하니 맛있었어요,다른 것들은 실온이라 박스로 배송되고 막걸리를 한 병만 시켰는데 냉장으로 따로 왔어요 세심함에 감사해요 깔끔하고 적당히 달달하니 맛있었어요
평점5,술픽,tjdw****,22.12.14.,"깔끔하게 배송받았습니다, 주말에 부모님과 한잔하려고 주문해서 기대중입니다.","깔끔하게 배송받았습니다, 주말에 부모님과 한잔하려고 주문해서 기대중입니다."
평점5,술픽,obom****,22.12.14.,역시 맛있습니다. 달달하니좋아요,"역시 맛있습니다. 달달하니
좋아요"
평점5,우리술상회,kenz****,22.12.14.,맛있어요또주문해서 먹어어야겠어요,"맛있어요
또주문해서 먹어어야겠어요"
평점5,술픽,goj8****,22.12.13.,맛있습니다.색다른 술이라서 놀러갈 때 챙겨가면 좋을거같아요,"맛있습니다.
색다른 술이라서 놀러갈 때 챙겨가면 좋을거같아요"
평점5,우리술상회,hyel****,22.12.13.,리뷰가 많은 이유가 있었네요ㅎ맛있어요~,"리뷰가 많은 이유가 있었네요ㅎ
맛있어요~"
평점5,DOSU,ssoo****,22.12.13.,달달하니 맛있게 먹었어요,달달하니 맛있게 먹었어요
평점5,술픽,x0wi****,22.12.11.,막걸리가 이제는 고급주로 알려져야 합니다.,막걸리가 이제는 고급주로 알려져야 합니다.
평점5,술팜 전통주 쇼핑몰,dbst****,22.12.11.,맛있게 마셨습니다 맛있어요,맛있게 마셨습니다 맛있어요
평점5,DOSU,navy****,22.12.09.,목넘김 달달함 최고의 막걸리에요^^다음에 또 구매해야겠어요,"목넘김 달달함 최고의 막걸리에요^^
다음에 또 구매해야겠어요"
평점4,술픽,jins****,22.12.09.,요새 막걸리가 먹고싶어서 주문했는데 역시나 맛있네요,요새 막걸리가 먹고싶어서 주문했는데 역시나 맛있네요
평점5,죽향도가,nobl****,22.12.09.,맛있고 먹고 난 다음날도 괜찮은~자주 애용합니다.,"맛있고 먹고 난 다음날도 괜찮은~
자주 애용합니다."
평점5,DOSU,tmxk****,22.12.09.,"한번 마셔보고 반해서이곳에서 주문했는데..역시 맛있습니다! 가격도 여기가 제일 무난하고배송도 안전히,빠르게 왔습니다.곧 재주문하겠습니다.","한번 마셔보고 반해서
이곳에서 주문했는데..
역시 맛있습니다! 가격도 여기가 제일 무난하고
배송도 안전히,빠르게 왔습니다.
곧 재주문하겠습니다."
평점5,술픽,ghdw****,22.12.09.,배송이 정말 빨라요,배송이 정말 빨라요
평점5,술픽,obom****,22.12.08.,무기력할때 한잔 두잔 먹다보니요 막걸리만 먹게됩니다,"무기력할때 한잔 두잔 먹다보니
요 막걸리만 먹게됩니다"
평점5,술팜 전통주 쇼핑몰,hanu****,22.12.07.,달달하니 부드럽게 잘 넘어가는 크게 호불호 없을 막걸리입니다!^^,달달하니 부드럽게 잘 넘어가는 크게 호불호 없을 막걸리입니다!^^
평점4,술픽,qnib****,22.12.07.,탁주는 별로 좋아하지 않지만 소문듣고 먹어봤는데 목넘김은 좋았습니다 ㅋㅋ그래도 탁주는 저랑은 안맞는듯,"탁주는 별로 좋아하지 않지만 소문듣고 먹어봤는데 목넘김은 좋았습니다 ㅋㅋ
그래도 탁주는 저랑은 안맞는듯"
평점5,DOSU,wuju****,22.12.06.,제품이 좋아서 재구매 예정,제품이 좋아서 재구매 예정
평점5,술픽,hks1****,22.12.06.,배송도빠르고마음에들어요,배송도빠르고마음에들어요
평점5,DOSU,stra****,22.12.06.,달달하고 순하고 딱 좋은 맛,달달하고 순하고 딱 좋은 맛
평점5,우리술상회,mcr1****,22.12.05.,배송 꼼꼼하게 온건 물론이고 배송도 빠르고 술도 맛있고.. ???막걸리 러버인 저는 완전 만족하는 술이였어요!!!! 막걸리 치고 무거운 느낌도 없고 가볍게 넘어가면서 후에 꿀향이,"배송 꼼꼼하게 온건 물론이고 배송도 빠르고 술도 맛있고.. ???
막걸리 러버인 저는 완전 만족하는 술이였어요!!!!
막걸리 치고 무거운 느낌도 없고 가볍게 넘어가면서 후에 꿀향이 올라오는데 진짜 맛있었어요!!! 완전 재구매각입니다! 내돈내산인데 너무 만족해서 블로그 후기도 올렸잖아요?? ??

무조건 재구매 할게요 ????"
평점5,술픽,swt1****,22.12.03.,구매하기 힘든 막걸리 적당한 양을 싸게 구매,구매하기 힘든 막걸리 적당한 양을 싸게 구매
평점4,술픽,boy7****,22.12.02.,다좋으나 조금 새서왔네요,다좋으나 조금 새서왔네요
평점4,술픽,rlat****,22.12.02.,많이 달지 않고 맛있어요,많이 달지 않고 맛있어요
평점5,술픽,pati****,22.12.02.,할머니가 애주가셔서 사드럈는데 좋아하시네요. 택배가 아주 마음에 듭니다 주소를 잘못 적었는데 계속 친절하게 답해주셨어요,"할머니가 애주가셔서 사드럈는데 좋아하시네요.
택배가 아주 마음에 듭니다 주소를 잘못 적었는데 계속 친절하게 답해주셨어요"
평점1,술픽,deep****,22.12.01.,배송관련 무신경하게 확인 없이 회신도 안주는 업무처리에 홈파티도 망치고 제품만족도도 떨어졌네요,배송관련 무신경하게 확인 없이 회신도 안주는 업무처리에 홈파티도 망치고 제품만족도도 떨어졌네요
평점5,술픽,wkt1****,22.12.01.,"배송 빠르구요, 포장이 꼼꼼하게 되어 파손 걱정은 없습니다.","배송 빠르구요, 포장이 꼼꼼하게 되어 파손 걱정은 없습니다."
평점5,술픽,obom****,22.12.01.,얼음 동동 띄어서 먹으면 음료수 먹는거 가타요,얼음 동동 띄어서 먹으면 음료수 먹는거 가타요
평점5,우리술상회,beau****,22.12.01.,부드럽고 맛나욥 !~!,부드럽고 맛나욥 !~!
평점5,술픽,tnql****,22.11.30.,"스티로폼박스에 술이 좀 흘러있고 병에도 온통 술이 묻어있어서 좀 난감하긴했어요, 그래도 대대포술 넘넘 맛나고 잘구매해서… 벌써 또 사서 기다리고 있네요ㅋㅋ 포장 좀만","스티로폼박스에 술이 좀 흘러있고 병에도 온통 술이 묻어있어서 좀 난감하긴했어요, 그래도 대대포술 넘넘 맛나고 잘구매해서… 벌써 또 사서 기다리고 있네요ㅋㅋ 포장 좀만 더 신경써주세요! 술맛은 최고??"
평점5,우리술상회,pmm8****,22.11.30.,좋네요 ㅎㅎ 포장도 잘 해주시고,좋네요 ㅎㅎ 포장도 잘 해주시고
평점5,술픽,tnql****,22.11.30.,택배받으면 술냄새가 한가득ㅠㅠ맛있으니까 일단 용서할게요!!! 요고 다먹으면 해창막걸리도 사바야징~,"택배받으면 술냄새가 한가득ㅠㅠ
맛있으니까 일단 용서할게요!!! 요고 다먹으면 해창막걸리도 사바야징~"
평점5,DOSU,stra****,22.11.30.,달지만 지나치게 달지않아 딱 좋습니다.,달지만 지나치게 달지않아 딱 좋습니다.
평점5,술픽,gprm****,22.11.29.,대대포를 워낙 좋아해서 구매했어영ㅋㅋ역시 맛있슴돠,대대포를 워낙 좋아해서 구매했어영ㅋㅋ역시 맛있슴돠
평점5,DOSU,neol****,22.11.29.,맛있는 막걸리 만족합니다,맛있는 막걸리 만족합니다
평점5,술픽,mk2m****,22.11.28.,막걸리 중에 가장 맛있습니다.,막걸리 중에 가장 맛있습니다.
평점5,술픽,kpop****,22.11.26.,조아요! 맛잇어요!!!,조아요! 맛잇어요!!!
평점5,술팜 전통주 쇼핑몰,pjsz****,22.11.26.,맛있는 막걸리가성비도 좋아서 좋아,"맛있는 막걸리
가성비도 좋아서 좋아"
평점5,술픽,ilk0****,22.11.26.,아빠 시켜드렸는데 좋아하세용 ㅎㅎㅎ 고급진맛???,아빠 시켜드렸는데 좋아하세용 ㅎㅎㅎ 고급진맛???
평점4,죽향도가,para****,22.11.25.,깔끔하고숙취없고좋아요.근데 포장상태는신경써주셨으면 좋겠어요.,"깔끔하고
숙취없고
좋아요.
근데 포장상태는
신경써주셨으면 좋겠어요."
평점5,술픽,obom****,22.11.25.,두병씩 마시기 참 좋아여,두병씩 마시기 참 좋아여
평점5,술픽,myhy****,22.11.24.,잘 섞이라고 거꾸로 잠깐 세워났었는데 술이 흘렀어요 뚜껑이 좀 이상한건지. 맛은 있어요 또 주문할거에요,잘 섞이라고 거꾸로 잠깐 세워났었는데 술이 흘렀어요 뚜껑이 좀 이상한건지. 맛은 있어요 또 주문할거에요
평점4,DOSU,bcki****,22.11.24.,정말달달하고목넘김이좋아요 잘마셧습니다,정말달달하고목넘김이좋아요 잘마셧습니다
평점5,DOSU,dpem****,22.11.23.,"잘 받았습니다. 맛있게 먹었던 기억이 있어서 주문 했는데, 택배측 쪽에서 배송이 좀 그랬나봐요. 술이 새가지고 박스 열자마자 술냄새 진동ㅠ 밑에 흘러서 고여 있더라구요. 그거 말곤","잘 받았습니다. 맛있게 먹었던 기억이 있어서 주문 했는데, 택배측 쪽에서 배송이 좀 그랬나봐요. 술이 새가지고 박스 열자마자 술냄새 진동ㅠ 밑에 흘러서 고여 있더라구요. 그거 말곤 다 괜찮았어요. 그래도 생각나면 또 주문할 거 같아요."
평점5,우리술상회,bobo****,22.11.23.,배송도 꼼꼼하고 맛있어요!,배송도 꼼꼼하고 맛있어요!
평점5,술픽,obom****,22.11.23.,맛있어서 또 재구매 했어요,맛있어서 또 재구매 했어요
평점5,우리술상회,jwc1****,22.11.23.,꿀향이은은하니 맛있네요~,꿀향이은은하니 맛있네요~
평점5,술픽,skiy****,22.11.22.,완전 맛있어요 사천원이 좀 비싸지만종종 사먹을듯 하네요 달달해요,"완전 맛있어요 사천원이 좀 비싸지만
종종 사먹을듯 하네요 달달해요"
평점5,술팜 전통주 쇼핑몰,lhj1****,22.11.22.,얘만 조금 찌그러져왔어요ㅠㅠ,얘만 조금 찌그러져왔어요ㅠㅠ
평점5,술픽,swim****,22.11.21.,저희집 집들이 단골술입니다!! 항상 넉넉하게 주문하는데 늘 반응이 좋아서 금방 빈통이네요!! ㅎㅎㅎ 적당히 달달한데 탄산이 없어서 목넘김이 엄청 부드러워요. 호불호없이 좋아할 막걸,저희집 집들이 단골술입니다!! 항상 넉넉하게 주문하는데 늘 반응이 좋아서 금방 빈통이네요!! ㅎㅎㅎ 적당히 달달한데 탄산이 없어서 목넘김이 엄청 부드러워요. 호불호없이 좋아할 막걸리입니다??
평점5,술픽,mati****,22.11.21.,약간 단맛이 나는게 먹기 좋습니다,약간 단맛이 나는게 먹기 좋습니다
평점4,술픽,sept****,22.11.21.,부드럽고 맛이좋아요.도수가 낮아 부담없어 더좋아요.,"부드럽고 맛이좋아요.
도수가 낮아 부담없어 더좋아요."
평점3,DOSU,taij****,22.11.20.,잘 받았습니다 특별한 맛 은 아니네요,잘 받았습니다 특별한 맛 은 아니네요
평점5,DOSU,nada****,22.11.19.,이 막걸리 정말 맛있어요 최근제조일자로 만들어진걸로 오고 포장도 꼼꼼히 되어 와서 좋아요 !!,"이 막걸리 정말 맛있어요
최근제조일자로 만들어진걸로 오고
포장도 꼼꼼히 되어 와서 좋아요 !!"
평점5,술팜 전통주 쇼핑몰,sia_****,22.11.16.,달고 맛있었어요 기분 전환으로 마시기 좋습니다,달고 맛있었어요 기분 전환으로 마시기 좋습니다
평점5,술팜 전통주 쇼핑몰,dbst****,22.11.16.,맛있게 마셨습니다 다시 마실만 하네요,맛있게 마셨습니다 다시 마실만 하네요
평점3,술팜 전통주 쇼핑몰,jung****,22.11.16.,또 시키고 싶네요. 맛있어요,또 시키고 싶네요. 맛있어요
평점5,술팜 전통주 쇼핑몰,soyo****,22.11.16.,생각보다 맛은 괜찮았음,생각보다 맛은 괜찮았음
평점5,DOSU,smy4****,22.11.15.,꿀 막걸리라너무 달진 않을까 걱정했는데 적당히 달고 너무 맛있어서 순식간에 먹었어요..,"꿀 막걸리라
너무 달진 않을까 걱정했는데 적당히 달고 너무 맛있어서 순식간에 먹었어요.."
평점5,술팜 전통주 쇼핑몰,jmsh****,22.11.15.,포장이 잘되있어서 맛있게 잘마셨습니다.,포장이 잘되있어서 맛있게 잘마셨습니다.
평점5,술픽,doar****,22.11.15.,만족합니다 ㅎㅎ 굿ㅎㅎ,만족합니다 ㅎㅎ 굿ㅎㅎ
평점1,술픽,deep****,22.11.13.,고객 CS 업무처리가 불만족스러웠습니다,고객 CS 업무처리가 불만족스러웠습니다
평점5,술픽,ensh****,22.11.13.,달고 맛있고 깊은맛!! 좋아요,달고 맛있고 깊은맛!! 좋아요
평점5,술픽,ssl1****,22.11.12.,요즘 해창 막걸리가 핫하다고 해서 그거 구매할려다 이거도 리뷰가 좋아서 구매했는데 전 너무 텁텁한 막걸리는 별로라 많이 걸쭉한 해창보다는 다대포블루가 맛잇더라구요 깔끔하고~ 단맛도,요즘 해창 막걸리가 핫하다고 해서 그거 구매할려다 이거도 리뷰가 좋아서 구매했는데 전 너무 텁텁한 막걸리는 별로라 많이 걸쭉한 해창보다는 다대포블루가 맛잇더라구요 깔끔하고~ 단맛도 은은하고 대만족입니당??????
평점5,술픽,tama****,22.11.12.,완젼 제 취향이에요 한병뚝딱했네요고급스런 막걸리.간만에먹었네여,"완젼 제 취향이에요 한병뚝딱했네요
고급스런 막걸리.간만에먹었네여"
평점5,술픽,un61****,22.11.12.,처음 먹어봤는데 적당히 달고 맛있었어요,처음 먹어봤는데 적당히 달고 맛있었어요
평점5,우리술상회,tkdg****,22.11.12.,맛있어요 좋아요 굿굿,맛있어요 좋아요 굿굿
평점5,술픽,ahae****,22.11.11.,얼음도 안 녹았을만큼 신선하게 배송됐어요! 식당에서 먹어보고 맛있어서 부모님 드리려고 주문했는데 다 좋아하시네요!!,얼음도 안 녹았을만큼 신선하게 배송됐어요! 식당에서 먹어보고 맛있어서 부모님 드리려고 주문했는데 다 좋아하시네요!!
평점5,우리술상회,jaew****,22.11.11.,배송도 빠르고 맛도좋네요,배송도 빠르고 맛도좋네요
평점5,술픽,shin****,22.11.10.,포장수준이 감격이네요!최곱니다,"포장수준이 감격이네요!
최곱니다"
평점5,죽향도가,aygi****,22.11.10.,최고최고최고최고최고,최고최고최고최고최고
평점5,우리술상회,ilhw****,22.11.09.,막걸리 좋아하는데 기대됩니다^^,막걸리 좋아하는데 기대됩니다^^
평점5,술픽,mad5****,22.11.08.,맛있어요! 너무 달지 않고 적당히 달달해서 질리지 않고 즐겨마실 수 있어요ㅎㅎ 재구매의사 있습니다,맛있어요! 너무 달지 않고 적당히 달달해서 질리지 않고 즐겨마실 수 있어요ㅎㅎ 재구매의사 있습니다
평점5,우리술상회,soog****,22.11.07.,막걸리 맛있어요 ㅎ,막걸리 맛있어요 ㅎ
평점4,술픽,rren****,22.11.06.,포장상태 좋구요 좋아하는제품이라 구매 합니다,포장상태 좋구요 좋아하는제품이라 구매 합니다
평점5,우리술상회,meta****,22.11.06.,달달하니 맛있어요 좀 평범한 맛이예요,달달하니 맛있어요 좀 평범한 맛이예요
평점5,술픽,hyoj****,22.11.05.,배송 빠르고 포장도 잘되어서왔어요 유통기한도 넉넉하고 좋았어요 재주문할게요,배송 빠르고 포장도 잘되어서왔어요 유통기한도 넉넉하고 좋았어요 재주문할게요
평점5,우리술상회,ohki****,22.11.05.,같이 먹은 친구가 맛있다 하네요!,같이 먹은 친구가 맛있다 하네요!
평점5,술픽,live****,22.11.04.,진짜 몇통째인지 몰라요ㅋㅋㅋ 냉장고 자리 때문에 8통씩 사는데 자리만 있었으면 더 사서 마실 맛이에요..,진짜 몇통째인지 몰라요ㅋㅋㅋ 냉장고 자리 때문에 8통씩 사는데 자리만 있었으면 더 사서 마실 맛이에요..
평점5,술픽,wiw9****,22.11.02.,포장꼼꼼히잘되어있내요,포장꼼꼼히잘되어있내요
평점4,술팜 전통주 쇼핑몰,dalc****,22.11.01.,맛이 엄청 가벼워요,맛이 엄청 가벼워요
평점4,술픽,verv****,22.10.31.,무난하고 부드러운 막걸리,무난하고 부드러운 막걸리
평점5,술팜 전통주 쇼핑몰,pisc****,22.10.31.,포장도 잘 오고 배송도 빨라 온라인 주문 배송 부담이 없네요 감사합니다,포장도 잘 오고 배송도 빨라 온라인 주문 배송 부담이 없네요 감사합니다
평점5,술픽,copo****,22.10.30.,완전 꼼꼼한 포장에 언제 먹어도 맛있네요~ 달달하고 부드러워요~,완전 꼼꼼한 포장에 언제 먹어도 맛있네요~ 달달하고 부드러워요~
평점5,술픽,bing****,22.10.29.,배송빠르고 좋습니다,배송빠르고 좋습니다
평점5,술픽,hyun****,22.10.28.,대대포 막걸리 좋아해서 시켰는데 역시 맛있어요,대대포 막걸리 좋아해서 시켰는데 역시 맛있어요
평점5,술팜 전통주 쇼핑몰,magi****,22.10.28.,벌꿀이 들어있어서 달달해요 한강주조보다 덜걸죽하고 지평보다는 덜달지않나 싶은데맛있어요,"벌꿀이 들어있어서 달달해요
한강주조보다 덜걸죽하고 지평보다는 덜달지않나 싶은데
맛있어요"
평점5,우리술상회,hika****,22.10.28.,잘마셨습니다포장 꼼꼼햐서 좋아요,"잘마셨습니다
포장 꼼꼼햐서 좋아요"
평점4,술픽,pi01****,22.10.28.,가볍게 마시기 좋은거같아요!,가볍게 마시기 좋은거같아요!
평점5,술픽,live****,22.10.28.,어디든 잘 어울리네요! 5병 사고 맛있어서 8병 사고ㅋㅋㅋ 또 사러왔어요ㅎㅎ,어디든 잘 어울리네요! 5병 사고 맛있어서 8병 사고ㅋㅋㅋ 또 사러왔어요ㅎㅎ
